quarter,time,score,team,description
3,7:52.0,66-70,Hawks,N. Alexander-Walker misses 2-pt layup from 2 ft
3,7:50.0,66-70,Hawks,Offensive rebound by Team
3,7:45.0,66-73,Hawks,Z. Risacher makes 3-pt jump shot from 25 ft (assist by N. Alexander-Walker)
3,7:26.0,66-73,76ers,J. Embiid misses 2-pt layup from 4 ft
3,7:23.0,66-73,76ers,Offensive rebound by J. Embiid
3,7:23.0,68-73,76ers,J. Embiid makes 2-pt layup at rim
3,7:15.0,68-73,Hawks,D. Daniels misses 2-pt layup at rim
3,7:13.0,68-73,Hawks,Offensive rebound by D. Daniels
3,7:09.0,68-76,Hawks,O. Okongwu makes 3-pt jump shot from 24 ft (assist by N. Alexander-Walker)
3,6:50.0,68-76,Hawks,Atlanta full timeout
3,6:48.0,68-76,76ers,Personal foul by O. Okongwu (drawn by J. Embiid)
3,6:48.0,68-76,Hawks,M. Gueye enters the game for O. Okongwu
3,6:39.0,68-76,76ers,Q. Grimes misses 2-pt layup from 3 ft
3,6:35.0,68-76,76ers,Offensive rebound by J. Embiid
3,6:35.0,70-76,76ers,J. Embiid makes 2-pt layup at rim
3,6:28.0,70-76,Hawks,Turnover by J. Johnson (bad pass; steal by D. Barlow)
3,6:23.0,73-76,76ers,V. Edgecombe makes 3-pt jump shot from 26 ft (assist by Q. Grimes)
3,6:15.0,73-76,Hawks,N. Alexander-Walker misses 3-pt jump shot from 24 ft
3,6:13.0,73-76,76ers,Defensive rebound by D. Barlow
3,5:56.0,73-76,76ers,Turnover by V. Edgecombe (bad pass; steal by M. Gueye)
3,5:52.0,73-76,Hawks,N. Alexander-Walker misses 2-pt layup from 1 ft
3,5:48.0,73-76,Hawks,Offensive rebound by J. Johnson
3,5:48.0,73-78,Hawks,J. Johnson makes 2-pt layup at rim
3,5:25.0,73-78,76ers,D. Barlow misses 2-pt layup from 3 ft (block by J. Johnson)
3,5:24.0,73-78,76ers,Offensive rebound by Team
3,5:24.0,73-78,76ers,Turnover by Team (shot clock)
3,5:24.0,73-78,Hawks,V. Krejci enters the game for N. Alexander-Walker
3,5:12.0,73-80,Hawks,D. Daniels makes 2-pt jump shot from 2 ft (assist by V. Krejci)
3,4:53.0,73-80,76ers,Turnover by P. George (bad pass; steal by Z. Risacher)
3,4:46.0,73-82,Hawks,D. Daniels makes 2-pt hook shot from 3 ft (assist by J. Johnson)
3,4:30.0,75-82,76ers,D. Barlow makes 2-pt layup from 2 ft (assist by J. Embiid)
3,4:30.0,75-82,76ers,Shooting foul by J. Johnson (drawn by D. Barlow)
3,4:30.0,75-82,76ers,A. Drummond enters the game for J. Embiid
3,4:30.0,75-82,76ers,J. Edwards enters the game for P. George
3,4:30.0,75-82,Hawks,L. Kennard enters the game for Z. Risacher
3,4:30.0,75-82,76ers,D. Barlow misses free throw 1 of 1
3,4:25.0,75-82,76ers,Offensive rebound by A. Drummond
3,4:24.0,77-82,76ers,A. Drummond makes 2-pt layup from 3 ft
3,4:10.0,77-84,Hawks,D. Daniels makes 2-pt layup from 1 ft (assist by J. Johnson)
3,3:52.0,80-84,76ers,V. Edgecombe makes 3-pt jump shot from 26 ft (assist by Q. Grimes)
3,3:42.0,80-84,Hawks,J. Johnson misses 2-pt jump shot from 10 ft
3,3:39.0,80-84,76ers,Defensive rebound by V. Edgecombe
3,3:28.0,80-84,76ers,Q. Grimes misses 2-pt layup from 3 ft
3,3:25.0,80-84,Hawks,Defensive rebound by J. Johnson
3,3:23.0,80-86,Hawks,D. Daniels makes 2-pt layup from 1 ft (assist by J. Johnson)
3,3:14.0,80-86,76ers,Philadelphia full timeout
3,3:14.0,80-86,76ers,J. Walker enters the game for D. Barlow
3,3:14.0,80-86,Hawks,N. Alexander-Walker enters the game for D. Daniels
3,3:14.0,80-86,Hawks,O. Okongwu enters the game for J. Johnson
3,3:04.0,80-86,76ers,Shooting foul by M. Gueye (drawn by V. Edgecombe)
3,3:04.0,81-86,76ers,V. Edgecombe makes free throw 1 of 3
3,3:04.0,82-86,76ers,V. Edgecombe makes free throw 2 of 3
3,3:04.0,82-86,Hawks,A. Newell enters the game for M. Gueye
3,3:04.0,83-86,76ers,V. Edgecombe makes free throw 3 of 3
3,2:46.0,83-89,Hawks,V. Krejci makes 3-pt jump shot from 25 ft (assist by A. Newell)
3,2:28.0,85-89,76ers,V. Edgecombe makes 2-pt layup from 3 ft (assist by J. Walker)
3,2:28.0,85-89,76ers,Shooting foul by A. Newell (drawn by V. Edgecombe)
3,2:28.0,86-89,76ers,V. Edgecombe makes free throw 1 of 1
3,2:08.0,86-89,Hawks,N. Alexander-Walker misses 2-pt layup from 2 ft
3,2:06.0,86-89,Hawks,Offensive rebound by A. Newell
3,2:04.0,86-89,Hawks,Turnover by A. Newell (lost ball; steal by J. Walker)
3,1:57.0,86-89,76ers,V. Edgecombe misses 2-pt jump shot from 10 ft
3,1:55.0,86-89,76ers,Offensive rebound by A. Drummond
3,1:54.0,86-89,76ers,Personal foul by N. Alexander-Walker (drawn by A. Drummond)
3,1:54.0,87-89,76ers,A. Drummond makes free throw 1 of 2
3,1:54.0,87-89,76ers,A. Drummond misses free throw 2 of 2
3,1:51.0,87-89,Hawks,Defensive rebound by L. Kennard
