quarter,time,score,team,description
3,3:10.0,82-78,Knicks,Shooting foul by V. Edgecombe (drawn by J. Brunson)
3,3:10.0,82-79,Knicks,J. Brunson makes free throw 1 of 2
3,3:10.0,82-79,Knicks,O. Anunoby enters the game for M. Bridges
3,3:10.0,82-79,Knicks,K. Towns enters the game for J. Hart
3,3:10.0,82-80,Knicks,J. Brunson makes free throw 2 of 2
3,2:56.0,82-80,76ers,Personal foul by J. Clarkson (drawn by J. Edwards)
3,2:56.0,82-80,76ers,Philadelphia full timeout
3,2:56.0,82-80,Knicks,T. Kolek enters the game for J. Brunson
3,2:56.0,83-80,76ers,J. Edwards makes free throw 1 of 2
3,2:56.0,84-80,76ers,J. Edwards makes free throw 2 of 2
3,2:53.0,84-80,Knicks,Personal take foul by J. Edwards (drawn by M. Robinson)
3,2:53.0,84-81,Knicks,M. Robinson makes free throw 1 of 2
3,2:53.0,84-82,Knicks,M. Robinson makes free throw 2 of 2
3,2:46.0,84-82,76ers,Personal foul by O. Anunoby (drawn by J. Walker)
3,2:46.0,85-82,76ers,J. Walker makes free throw 1 of 2
3,2:46.0,85-82,76ers,J. Walker misses free throw 2 of 2
3,2:44.0,85-82,Knicks,Defensive rebound by M. Robinson
3,2:24.0,85-84,Knicks,M. Robinson makes 2-pt layup from 1 ft (assist by O. Anunoby)
3,2:24.0,85-84,Knicks,Shooting foul by V. Edgecombe (drawn by M. Robinson)
3,2:24.0,85-85,Knicks,M. Robinson makes free throw 1 of 1
3,1:59.0,85-85,76ers,Q. Grimes misses 3-pt jump shot from 25 ft
3,1:56.0,85-85,Knicks,Defensive rebound by M. Robinson
3,1:49.0,85-85,Knicks,Turnover by T. Kolek (bad pass)
3,1:49.0,85-85,76ers,Philadelphia full timeout
3,1:29.0,85-85,76ers,Shooting foul by T. Kolek (drawn by J. Walker)
3,1:29.0,86-85,76ers,J. Walker makes free throw 1 of 2
3,1:29.0,87-85,76ers,J. Walker makes free throw 2 of 2
3,1:21.0,87-85,Knicks,Offensive foul by M. Robinson (drawn by Q. Grimes)
3,1:21.0,87-85,Knicks,Turnover by M. Robinson (offensive foul)
3,1:11.0,87-85,76ers,Turnover by V. Edgecombe (bad pass)
3,1:00.0,87-87,Knicks,J. Clarkson makes 2-pt jump shot from 4 ft (assist by T. Kolek)
3,0:39.0,87-87,76ers,Turnover by Q. Grimes (traveling)
3,0:39.0,87-87,Knicks,J. Brunson enters the game for T. Kolek
3,0:37.0,87-87,Knicks,Turnover by J. Clarkson (bad pass; steal by J. Edwards)
3,0:24.0,87-87,76ers,Personal foul by M. Robinson (drawn by A. Bona)
3,0:24.0,88-87,76ers,A. Bona makes free throw 1 of 2
3,0:24.0,88-87,76ers,D. Barlow enters the game for Q. Grimes
3,0:24.0,88-87,Knicks,T. Kolek enters the game for J. Clarkson
3,0:24.0,88-87,76ers,A. Bona misses free throw 2 of 2
3,0:21.0,88-87,76ers,Offensive rebound by A. Bona
3,0:12.0,88-87,76ers,V. Edgecombe misses 2-pt layup from 1 ft
3,0:08.0,88-87,76ers,Offensive rebound by A. Bona
3,0:08.0,88-87,76ers,Turnover by A. Bona (bad pass)
3,0:03.0,88-87,Knicks,Turnover by T. Kolek (lost ball; steal by J. Edwards)
3,0:00.0,88-87,76ers,J. Walker misses 2-pt layup from 2 ft
3,0:00.0,88-87,76ers,Offensive rebound by Team
4,11:46.0,88-87,76ers,J. Walker misses 3-pt jump shot from 23 ft
4,11:44.0,88-87,Knicks,Defensive rebound by M. Bridges
4,11:32.0,88-87,Knicks,K. Towns misses 2-pt jump shot from 9 ft
4,11:28.0,88-87,Knicks,Offensive rebound by M. Robinson
4,11:28.0,88-89,Knicks,M. Robinson makes 2-pt layup at rim
4,11:13.0,88-89,76ers,J. McCain misses 2-pt jump shot from 5 ft
4,11:11.0,88-89,Knicks,Defensive rebound by K. Towns
4,10:59.0,88-89,Knicks,O. Anunoby misses 2-pt layup from 4 ft
4,10:58.0,88-89,Knicks,Offensive rebound by O. Anunoby
4,10:58.0,88-89,Knicks,O. Anunoby misses 2-pt layup from 2 ft (block by A. Bona)
4,10:55.0,88-89,Knicks,Offensive rebound by M. Robinson
4,10:50.0,88-89,Knicks,M. Robinson misses 2-pt layup from 3 ft (block by J. Walker)
4,10:48.0,88-89,76ers,Defensive rebound by J. Walker
4,10:45.0,91-89,76ers,T. Maxey makes 3-pt jump shot from 27 ft
